date,type,url,title
04/13/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746ba,Department of Health and Mental Hygiene - Springfield Hospital Center
04/29/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746bc,Historic St. Mary's City Commission
07/11/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746be,Historic St. Mary's City Commission
09/18/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746c0,Historic St. Mary's City Commission
08/17/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746c2,St. Mary's College of Maryland
11/19/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746c4,St. Mary's College of Maryland
02/16/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746c6,St. Mary's College of Maryland
04/10/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746c8,Maryland Stadium Authority
10/02/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746ca,Maryland Stadium Authority
05/25/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746cc,Maryland Stadium Authority
09/26/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746ce,Subsequent Injury Fund
08/08/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746d0,Subsequent Injury Fund
09/21/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746d2,Subsequent Injury Fund
04/09/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746d4,Subsequent Injury Fund
12/01/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746d6,Maryland Tax Court
05/09/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746d8,Maryland Tax Court
04/06/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746da,Maryland Tax Court
06/15/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746dc,Maryland Technology Development Corporation
10/11/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746de,Maryland Technology Development Corporation
02/03/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746e0,Maryland Technology Development Corporation
11/01/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746e2,University System of Maryland - Towson University
06/18/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746e4,University System of Maryland - Towson University
12/18/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746e6,University System of Maryland - Towson University
02/13/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746e8,Department of Transportation - Maryland Transit Administration
02/17/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746ea,Department of Transportation - Maryland Transit Administration
11/05/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746ec,Department of Transportation - Maryland Transit Administration
01/12/2017,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1bcc9d7245606746ee,Maryland Transportation Authority
03/27/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d7245606746f0,Maryland Transportation Authority
12/07/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d7245606746f2,Maryland Transportation Authority
02/01/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d7245606746f4,Department of Transportation - Secretary's Office
09/09/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d7245606746f6,Department of Transportation - Financial Management Information System - Centralized Operations
03/24/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d7245606746f8,Department of Transportation - Office of Transportation Technology Services
11/02/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d7245606746fa,Department of Transportation - Secretary's Office
04/18/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d7245606746fc,Department of Transportation - Financial Management Information System - Centralized Operations
09/21/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d7245606746fe,Department of Transportation - Secretary's Office
04/24/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674700,Department of Transportation - Office of Transportation Technology Services
12/02/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674702,Department of Transportation - Financial Management Information System - Centralized Operations
09/09/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674704,Office of the State Treasurer
07/15/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674706,Office of the State Treasurer
10/27/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674708,Office of the State Treasurer
07/24/2007,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d72456067470a,Office of the State Treasurer
01/06/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d72456067470c,"Office of the Trust Clerk to the Circuit Court - Baltimore City
                                                            



NOTE:  The Office of the Trust Clerk to the Circuit Court for Baltimore City is no longer audited separately.  Its operations are included under the Office of the Clerk of the Circuit Court for Baltimore City."
02/17/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d72456067470e,Office of the Trust Clerk to the Circuit Court - Baltimore City
04/08/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674710,Office of the Trust Clerk to the Circuit Court - Baltimore City
02/27/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674712,"Department of Labor, Licensing and Regulation - Division of Unemployment Insurance"
09/19/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674714,"Department of Labor, Licensing and Regulation - Division of Unemployment Insurance"
02/27/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674716,"Department of Labor, Licensing and Regulation - Division of Unemployment Insurance"
01/03/2018,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674718,Uninsured Employers' Fund
11/07/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d72456067471a,Uninsured Employers' Fund
09/28/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d72456067471c,Uninsured Employers' Fund
05/06/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d72456067471e,Uninsured Employers' Fund
01/12/2018,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674720,University System of Maryland - University of Baltimore
10/01/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674722,University System of Maryland - University of Baltimore
07/15/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ccc9d724560674724,University System of Maryland - University of Baltimore
07/18/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674726,University System of Maryland - University of Baltimore
05/20/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674728,University System of Maryland - University of Maryland Center for Environmental Science
05/29/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067472a,University System of Maryland - University of Maryland Center for Environmental Science
04/23/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067472c,University System of Maryland - University of Maryland Center for Environmental Science
11/07/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067472e,University System of Maryland - University of Maryland Eastern Shore
08/29/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674730,University System of Maryland - University of Maryland Eastern Shore
01/24/2008,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674732,University System of Maryland - University of Maryland Eastern Shore
06/08/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674734,University System of Maryland - University of Maryland University College
02/14/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674736,University System of Maryland - University of Maryland University College
06/12/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674738,University System of Maryland - University of Maryland University College
09/22/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067473a,"University System of Maryland - University of Maryland, Baltimore"
04/08/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067473c,"University System of Maryland - University of Maryland, Baltimore"
02/05/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067473e,"University System of Maryland - University of Maryland, Baltimore"
03/23/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674740,"University System of Maryland - University of Maryland, Baltimore County"
05/08/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674742,"University System of Maryland - University of Maryland, Baltimore County"
08/06/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674744,"University System of Maryland - University of Maryland, Baltimore County"
05/11/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674746,"University System of Maryland - University of Maryland, College Park"
12/04/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674748,"University System of Maryland - University of Maryland, College Park - Division of Information Technology"
07/14/2011,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067474a,"University System of Maryland - University of Maryland, College Park"
10/06/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067474c,"University System of Maryland - University of Maryland, College Park - Office of Information Technology"
03/25/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d72456067474e,"University System of Maryland - University of Maryland, College Park"
05/06/2015,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674750,University System of Maryland - University System of Maryland Office
01/17/2012,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674752,University System of Maryland - University System of Maryland Office
01/07/2009,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1dcc9d724560674754,University System of Maryland - University System of Maryland Office
12/01/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ecc9d724560674756,Department of Veterans Affairs
12/06/2013,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ecc9d724560674758,Department of Veterans Affairs
08/17/2010,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ecc9d72456067475a,Department of Veterans Affairs
11/02/2007,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ecc9d72456067475c,Department of Veterans Affairs
07/12/2016,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ecc9d72456067475e,Department of Health and Mental Hygiene - Vital Statistics Administration
05/27/2014,Fiscal Compliance,https://www.ola.state.md.us/umbraco/Api/ReportFile/GetReport?fileId=5a8f4d1ecc9d724560674760,"Department of Health and Mental Hygiene - Vital Statistics Administration
                                                            



NOTE: For the audit period beginning October 15, 2009 a separate audit of DHMH - VSA will be conducted. Previously, VSA was audited and reported on as part of our audit of DHMH - Office of the Secretary."
